ID	TD1	TD2	BM1	TD3	BM2	BM3	TD4	TD5	TD6	BM4	TD7	TD8	BM5	TD9	BM6	BM7	BM8	BM9	TD10	BM10
ID_114196	2.15294e-07	1.1982e-06	0	0	0	0	2.75752e-06	5.04352e-07	1.21397e-06	0	3.46883e-07	3.23003e-06	0	2.61914e-07	0	0	0	0	5.0011e-08	0
ID_114268	0	6.80577e-08	0	2.7919e-07	0	0	2.15009e-06	2.64655e-07	2.69748e-07	0	1.25822e-06	3.88817e-07	0	6.6675e-07	0	0	0	0	7.13963e-08	0
ID_114505	0	0	0	0	0	0	9.61442e-08	0	0	0	0	1.7921e-08	0	0	0	0	0	0	0	0
ID_114588	0	0	0	0	0	0	1.22024e-06	1.71669e-06	0	4.0393e-07	0	1.74854e-06	0	2.20457e-07	0	0	0	0	0	0
ID_114834	1.67257e-05	3.47403e-05	7.09601e-07	3.73884e-06	7.63216e-07	1.58674e-07	4.39121e-05	2.36994e-05	2.28989e-05	6.05038e-06	1.48701e-05	3.76844e-05	5.07762e-06	8.80567e-06	0	4.38688e-06	3.53887e-07	1.99501e-07	2.06785e-05	1.7273e-06
ID_114853	0	0	0	0	0	0	0	0	0	0	0	7.05411e-07	0	0	0	0	0	0	0	0
ID_114857	0	0	0	0	0	0	2.48895e-07	0	0	0	0	0	0	0	0	0	0	0	0	0
ID_114886	0	0	0	0	0	0	7.55311e-08	0	0	0	0	4.71076e-07	0	0	0	0	0	0	0	0
ID_114930	0	0	0	0	0	0	1.83186e-07	0	0	0	0	1.38359e-07	0	0	0	0	0	0	0	0
ID_114966	0	0	0	0	0	0	4.97151e-08	0	0	0	0	4.20796e-08	0	0	0	0	0	0	0	0
ID_115045	6.52585e-06	3.60841e-06	5.77889e-07	6.95681e-07	0	2.28791e-07	3.67411e-06	2.38749e-06	3.18961e-06	3.36409e-06	1.23963e-06	3.31272e-06	4.04129e-06	7.15841e-07	8.52786e-06	7.46782e-06	7.75974e-07	5.84355e-07	9.59938e-06	2.66302e-06
ID_115440	0	0	0	0	0	0	9.05373e-08	0	0	0	0	3.29119e-08	0	0	0	0	0	0	0	0
ID_115475	0	0	0	0	0	0	1.09185e-07	0	0	0	0	0	0	0	0	0	0	0	0	0
ID_115492	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.37619e-05	0	0	0	0	1.70886e-06
ID_115493	0	0	0	0	0	0	4.58432e-08	0	0	0	0	7.68497e-08	0	0	0	0	0	0	0	0
ID_116173	0	0	0	0	0	0	0	0	0	0	0	1.18824e-07	0	0	0	0	0	0	0	0
ID_116675	0	5.88322e-07	0	0	0	0	6.34264e-07	8.15209e-07	0	0	0	5.73592e-06	0	1.76078e-06	0	0	0	0	0	0
ID_116682	1.84435e-07	3.23119e-07	0	0	0	0	8.55359e-07	1.80359e-06	1.49474e-06	0	5.91152e-07	2.32205e-06	0	1.72241e-06	0	0	0	0	2.83638e-06	0
ID_116745	0	0	0	0	0	0	0	0	0	0	0	1.61289e-07	0	0	0	0	0	0	0	0
ID_116765	0	0	0	0	0	0	0	0	1.56614e-07	0	0	0	0	0	0	0	0	0	0	0
ID_116805	0	1.8471e-06	0	0	0	0	0	0	0	1.99279e-06	1.45169e-07	0	0	0	0	0	0	0	0	0
ID_116915	0	0	0	0	0	0	0	0	8.56353e-08	6.96061e-07	0	0	0	0	0	4.09026e-07	0	0	0	0
ID_117068	0	0	0	0	0	0	0	0	0	0	4.06169e-07	0	0	0	0	0	0	0	0	0
ID_117201	0	0	0	0	0	0	0	0	0	2.9149e-07	0	0	0	0	0	0	0	0	0	0
ID_117369	0	5.24475e-07	0	0	0	0	1.29831e-06	6.81423e-07	0	0	5.0246e-07	4.72014e-06	0	0	0	0	0	0	0	0
ID_117491	0	0	0	0	0	0	0	0	0	0	6.14467e-08	0	0	0	0	0	0	0	0	0
ID_117649	0	0	0	0	0	0	0	0	0	0	3.45164e-07	0	0	0	0	0	0	0	0	0
ID_117737	0	0	0	0	0	0	0	0	0	9.73347e-07	1.36811e-07	0	0	0	0	0	0	0	0	0
ID_117789	0	6.22102e-08	0	0	0	0	0	0	6.50378e-08	0	7.46241e-08	0	0	0	0	0	0	0	0	3.1871e-07
ID_117822	0	0	0	0	0	0	0	0	0	0	3.40572e-07	0	0	0	0	0	0	0	0	0
ID_117889	0	0	0	3.4261e-08	0	0	3.20381e-07	4.98337e-07	0	3.0122e-07	1.08803e-07	1.98121e-06	0	1.70958e-07	0	0	0	0	4.84945e-08	0
ID_117921	0	7.59893e-08	0	2.62086e-08	0	0	0	4.55721e-07	0	0	0	2.96978e-07	0	0	0	0	0	0	0	0
ID_117925	0	0	0	0	0	0	0	0	0	0	1.15157e-07	0	0	0	0	0	0	0	0	0
ID_117950	0	1.77641e-07	0	0	0	0	0	0	1.61886e-07	0	2.12814e-07	5.99122e-07	0	0	0	0	0	0	0	0
ID_118112	0	0	0	0	0	0	0	0	0	7.2981e-07	1.09171e-07	0	0	0	0	0	0	0	0	0
ID_118181	0	0	0	0	0	0	0	3.31776e-07	0	0	0	8.03975e-07	0	0	0	0	0	0	0	0
ID_118467	4.41904e-08	2.38409e-07	0	0	0	0	0	0	0	6.72604e-07	1.46109e-07	0	0	0	0	0	0	3.76229e-07	0	0
ID_118484	0	0	0	0	0	0	0	0	0	5.07231e-07	5.86539e-08	0	0	0	0	0	1.00833e-07	0	0	0
ID_118622	0	8.91215e-08	0	0	0	0	0	0	3.71557e-08	7.58641e-07	1.43729e-07	8.8869e-09	0	0	0	3.11452e-07	1.52436e-07	0	0	1.35189e-07
ID_118635	0	1.33392e-07	0	0	0	0	0	0	8.38792e-08	2.27549e-07	1.26977e-07	0	0	0	0	0	0	0	0	0
ID_118727	0	0	0	0	0	0	0	0	0	5.77915e-07	1.399e-07	0	0	0	0	0	1.92243e-07	0	0	0
ID_118829	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.54e-07
ID_118868	3.1676e-07	8.487e-06	0	0	0	0	4.38155e-06	1.21061e-06	1.03671e-05	0	1.54072e-06	1.00026e-05	0	0	0	0	0	0	0	0
ID_118979	0	0	0	0	0	0	0	0	0	1.04497e-06	0	0	0	0	0	0	0	0	0	2.08502e-07
ID_119453	0	0	0	0	0	0	0	0	0	0	4.7079e-07	0	0	0	0	0	0	0	0	0
ID_119473	0	6.51652e-08	0	2.93153e-07	0	3.6816e-07	0	0	3.03773e-07	0	0	0	1.42083e-06	3.03072e-08	0	0	3.53768e-06	0	0	1.67114e-07
ID_119536	6.1666e-07	0	3.60532e-07	0	0	1.94667e-06	1.26763e-07	8.96509e-08	9.30973e-08	1.10018e-06	0	0	0	3.15647e-08	1.50965e-06	0	4.01838e-06	1.75656e-06	0	1.25862e-06
ID_119910	1.76951e-05	2.6562e-05	9.80699e-07	2.76404e-05	6.27904e-07	5.99383e-07	3.38331e-05	1.59666e-05	2.55767e-05	1.01289e-05	1.19713e-05	3.12646e-05	9.11984e-06	3.13628e-05	8.40776e-06	8.91506e-06	6.45207e-07	0	2.71969e-05	3.51057e-06
ID_120037	0	0	1.55098e-06	1.20785e-07	4.40108e-06	6.87952e-07	0	0	9.99925e-07	4.48866e-06	9.52148e-07	0	0	0	8.90466e-07	0	6.27866e-07	6.32584e-07	0	9.08737e-06
ID_120055	0	0	0	9.86999e-08	0	0	0	0	4.74424e-06	0	0	0	0	0	0	0	0	0	0	0
ID_120187	2.83493e-08	0	0	1.32426e-07	0	0	0	0	0	1.92297e-07	0	0	0	0	0	0	0	0	0	0
ID_120396	0	0	2.05733e-06	0	0	3.5065e-07	0	0	0	8.7609e-08	0	0	0	0	3.50962e-06	7.21261e-07	1.30608e-07	1.2143e-05	0	7.51523e-06
ID_120631	0	0	2.70964e-06	0	0	9.85255e-07	0	0	0	0	0	0	0	0	2.63961e-06	0	0	1.3056e-05	0	6.05551e-06
ID_120726	1.68805e-06	2.66313e-06	3.94833e-06	1.03165e-06	0	7.99178e-07	2.4501e-06	2.13295e-06	2.49356e-06	9.11133e-07	3.19953e-06	8.38168e-07	0	1.13178e-06	4.2731e-06	0	2.24153e-07	1.50783e-05	2.60629e-06	9.767e-06
ID_120792	0	0	2.45656e-06	0	0	0	0	0	0	0	0	0	0	0	8.44802e-07	0	0	1.74086e-05	0	9.18231e-06
ID_120798	0	0	1.4896e-06	0	4.36576e-07	1.36148e-07	0	0	0	6.12898e-07	0	0	0	0	3.80194e-06	0	0	3.28891e-05	0	1.69487e-05
ID_120805	5.99904e-06	8.1001e-06	3.39328e-06	3.23736e-06	4.73997e-07	6.01967e-07	5.99013e-06	5.00834e-06	6.11816e-06	1.3636e-06	8.30879e-06	2.24218e-06	0	1.42814e-06	2.12457e-06	1.38708e-06	1.70107e-07	1.02814e-05	7.41034e-06	8.17041e-06
ID_120829	0	5.65425e-08	0	5.12727e-08	0	2.12768e-07	0	0	8.68636e-07	1.43785e-06	1.96467e-07	0	0	0	5.04687e-07	1.92259e-06	0	5.35026e-07	3.19628e-08	1.15584e-06
ID_120852	0	0	3.55583e-06	0	0	3.93535e-07	0	0	0	6.73175e-07	0	0	0	0	3.55005e-06	1.76154e-06	4.45132e-07	2.56002e-05	0	1.12016e-05
ID_120941	0	0	4.07269e-06	0	0	0	0	0	0	0	0	0	0	0	2.68006e-06	0	0	8.52352e-06	0	9.23159e-06
ID_121014	0	0	1.23076e-06	0	0	2.68136e-07	0	0	0	1.20606e-07	0	0	0	0	2.79829e-06	9.92179e-07	5.98797e-08	1.40165e-05	0	2.19053e-06
ID_121152	0	0	8.03325e-07	0	0	0	0	0	0	0	0	0	0	0	8.31249e-07	0	1.9445e-07	6.79704e-06	0	8.03732e-06
ID_121268	0	0	5.93036e-06	0	0	0	0	0	0	0	0	0	0	0	3.82153e-05	0	0	0	0	0
ID_121401	1.28059e-06	0	0	1.49768e-06	0	0	7.95439e-08	0	0	0	0	5.79351e-07	0	3.8515e-06	0	0	0	0	1.06199e-06	0
ID_121445	0	8.15584e-08	0	0	0	0	0	0	3.13228e-07	0	0	0	0	0	0	0	0	0	0	0
ID_121462	0	8.39648e-08	0	0	0	0	3.4811e-07	5.44038e-08	0	0	3.44604e-08	1.03288e-06	0	1.5662e-07	0	0	0	0	0	0
ID_121500	0	0	0	0	0	0	0	0	0	0	0	5.36769e-07	0	0	0	0	0	0	0	0
ID_121541	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.6286e-08	0
ID_121742	0	0	0	2.38547e-05	0	0	0	0	0	0	1.39645e-05	3.71479e-05	0	1.51081e-05	0	0	0	0	0	0
ID_121809	0	1.45569e-07	1.82046e-07	2.24318e-08	2.94587e-07	0	0	0	5.02564e-08	1.02939e-06	9.01139e-08	0	5.34892e-06	0	0	8.58916e-07	1.03731e-07	2.34074e-07	0	2.47907e-07
ID_121849	8.69919e-08	6.59401e-07	0	4.04923e-07	1.79606e-06	1.32938e-06	0	0	4.65845e-07	0	5.3158e-07	0	1.63226e-06	2.05201e-07	1.99287e-06	0	0	2.11267e-06	2.94495e-07	3.0509e-06
ID_121911	1.4511e-06	2.2094e-06	0	5.67686e-07	0	0	7.99746e-07	1.48196e-06	1.55511e-06	4.82423e-07	2.73835e-06	5.08557e-07	0	2.07461e-07	4.87794e-07	0	4.74392e-07	0	1.19036e-06	1.16091e-06
ID_122074	0	3.74155e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.57728e-06	0	0	0
ID_122217	0	0	1.48552e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ID_122548	0	0	5.9882e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ID_122727	0	0	1.0104e-05	0	0	0	0	0	0	0	0	0	0	0	2.28594e-06	0	0	0	0	3.937e-06
ID_122752	0	0	9.41063e-06	2.6416e-06	0	0	0	0	1.72446e-05	0	0	0	0	4.33446e-06	0	0	0	0	0	0
ID_123048	0	0	6.8314e-06	9.98354e-07	2.97393e-06	8.79382e-07	0	0	5.30912e-06	2.90142e-06	1.56082e-06	0	0	1.05057e-06	1.11031e-06	0	1.0238e-06	2.35412e-06	0	2.35635e-05
ID_123100	0	0	1.35103e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ID_123214	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.83978e-07	0
ID_123306	0	0	0	7.37943e-08	0	0	0	0	0	6.46052e-07	9.64269e-08	0	0	0	0	0	0	7.9225e-07	0	0
ID_123369	0	0	0	0	0	0	0	0	0	0	0	1.45459e-07	0	4.40624e-08	0	0	0	0	0	0
ID_123881	0	0	0	0	0	0	0	0	0	0	2.99274e-07	0	0	0	0	0	0	0	0	0
ID_123975	8.29236e-07	1.74381e-06	2.75753e-07	2.27059e-06	0	2.75347e-07	2.98693e-06	2.05092e-06	8.77883e-07	1.3191e-06	1.28089e-06	1.3956e-05	0	5.50039e-06	1.12914e-06	0	3.22753e-07	7.35661e-07	1.74838e-06	2.21173e-06
ID_124005	0	0	0	0	0	0	0	0	0	0	0	6.18611e-07	0	1.31466e-06	0	0	0	0	0	0
ID_124125	0	6.93247e-08	0	0	0	0	0	0	0	0	4.25715e-08	3.44854e-08	0	0	0	0	0	0	0	0
ID_124254	2.12056e-05	0	2.3229e-07	1.4838e-05	0	8.53255e-07	3.95174e-06	1.1867e-06	4.93614e-07	2.60388e-07	9.70915e-07	6.8994e-06	9.0429e-07	2.61448e-05	1.37604e-06	0	1.90693e-06	4.87654e-07	1.74595e-05	2.42651e-06
ID_124279	0	0	0	0	0	0	0	0	0	3.32255e-07	0	0	0	0	0	0	0	0	0	0
ID_124416	0	0	0	0	0	0	0	0	0	0	0	1.10111e-07	0	1.9115e-07	0	0	0	0	6.37476e-07	0
ID_124470	0	0	0	0	0	0	0	3.12318e-07	0	0	5.72625e-07	4.8088e-07	0	0	0	0	0	0	0	0
ID_124607	0	1.30156e-06	0	0	0	0	0	0	0	8.80278e-07	8.84967e-07	0	0	0	0	0	0	0	0	0
ID_124844	0	0	0	0	0	0	0	3.80723e-06	0	0	0	5.66806e-06	0	0	0	0	0	0	0	0
ID_124946	0	7.24053e-08	0	0	0	0	0	0	0	2.04963e-07	0	0	0	0	0	0	0	0	0	4.88587e-07
ID_125137	1.13486e-07	1.66123e-06	0	2.17346e-06	0	6.17067e-08	7.75558e-06	1.98145e-06	2.87447e-07	6.82134e-07	6.34948e-06	7.17978e-06	0	6.86548e-06	2.97905e-07	1.13313e-06	0	6.36052e-07	7.82321e-07	9.91985e-07
ID_125425	1.7988e-05	2.20381e-05	0	9.12507e-06	0	2.75355e-07	4.91571e-05	1.81882e-05	2.29647e-05	2.32245e-06	9.21321e-06	4.83644e-05	3.61914e-06	7.56131e-06	0	3.19492e-06	6.17009e-07	0	2.68654e-05	8.47071e-07
ID_125473	1.25297e-07	6.13874e-06	4.32458e-07	1.14284e-06	0	4.31135e-07	2.36945e-05	5.90309e-06	6.68226e-06	9.73347e-07	5.43223e-06	1.1771e-05	0	1.04015e-05	0	1.5439e-05	0	1.08413e-06	8.97629e-07	0
ID_125587	1.37353e-05	2.99667e-05	1.2275e-07	4.70657e-06	0	2.76471e-07	4.20284e-05	2.35791e-05	2.10701e-05	4.28897e-06	1.64173e-05	4.15977e-05	3.23151e-06	6.39355e-06	0	5.41752e-06	3.79038e-07	0	1.3817e-05	2.09522e-07
ID_125721	4.17922e-06	7.56121e-06	1.71024e-07	1.63917e-07	1.08832e-06	8.55516e-08	6.89761e-06	4.90027e-06	6.20458e-06	5.18519e-06	3.02665e-06	5.09975e-06	2.49314e-06	9.91926e-07	9.10179e-06	4.73478e-06	6.67602e-07	1.29077e-06	4.41999e-06	3.02032e-06
ID_125737	0	0	0	0	0	0	0	0	9.11479e-06	0	0	0	0	0	0	0	0	0	0	0
ID_125758	0	0	0	2.56277e-05	0	0	0	0	0	0	1.02878e-06	1.78023e-06	0	2.76964e-05	0	0	0	0	0	0
ID_125825	4.32034e-07	6.40392e-06	5.12659e-07	4.93275e-07	0	0	2.03657e-05	6.11085e-06	6.75046e-06	2.90341e-07	4.49286e-06	1.06632e-05	0	2.98334e-06	0	4.78225e-06	0	0	9.08647e-07	0
ID_125871	4.18885e-07	5.0012e-07	0	2.07789e-08	1.10599e-06	8.62271e-08	6.62186e-07	4.38919e-07	2.12868e-07	6.00698e-06	6.07941e-07	2.48573e-07	1.50376e-06	6.38843e-08	1.08203e-05	2.38981e-06	9.61213e-08	2.16826e-07	1.42487e-07	2.10917e-06
ID_125947	2.10221e-06	9.72615e-08	0	2.77052e-07	0	0	0	0	2.8716e-06	0	2.44811e-06	1.51857e-07	3.35043e-06	2.8393e-06	1.36354e-06	0	0	0	7.77202e-07	1.48362e-06
ID_126013	1.72112e-05	2.4112e-05	0	4.73016e-06	0	2.25974e-07	2.62194e-05	1.73358e-05	1.80956e-05	3.05461e-06	7.19812e-06	2.67562e-05	5.26826e-06	7.32845e-06	0	6.25208e-06	2.50134e-07	0	1.80884e-05	0
ID_126235	4.4565e-06	3.69585e-06	0	0	7.55895e-07	0	3.21177e-06	5.00427e-06	1.336e-06	5.28497e-06	1.03854e-06	4.31726e-07	2.63033e-06	0	6.63446e-06	4.28861e-06	7.82409e-07	1.66643e-06	9.40053e-06	1.22394e-06
ID_126322	1.89112e-05	1.59336e-05	5.43141e-07	6.92451e-06	8.75578e-07	5.46105e-07	3.42207e-05	2.04091e-05	1.74364e-05	3.07559e-06	1.53716e-05	2.91056e-05	3.18291e-06	7.55072e-06	5.80993e-06	0	3.01531e-07	5.4088e-07	3.61762e-06	7.32632e-07
ID_126380	0	0	0	1.46251e-05	0	0	0	0	0	0	4.77122e-06	1.03968e-05	0	1.66195e-05	0	0	0	0	0	0
ID_126444	6.44463e-07	4.58998e-06	3.06775e-07	7.37943e-08	7.54086e-07	3.06227e-07	1.61538e-05	3.79152e-06	3.8805e-06	6.90468e-07	4.18161e-06	9.85359e-06	1.66065e-06	6.00784e-07	0	2.77838e-06	0	0	6.32327e-07	8.34007e-07
ID_126528	0	0	0	0	0	0	0	0	4.89899e-06	0	0	0	0	0	0	0	0	0	0	0
ID_126546	8.93888e-06	1.98757e-05	3.2506e-07	2.93553e-05	0	0	2.29207e-05	1.47898e-05	1.44071e-05	2.92649e-06	9.04905e-06	2.67887e-05	1.85412e-06	3.50904e-05	0	1.45958e-05	0	0	8.73239e-06	1.73279e-06
ID_126646	0	0	0	2.38401e-05	0	0	0	0	0	0	1.05221e-05	1.75739e-05	0	3.01777e-05	0	0	0	0	0	0
ID_126754	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.9131e-05	0	0	0	0	4.28663e-06
ID_126850	8.87599e-06	2.43753e-05	8.35609e-07	2.76848e-05	1.05069e-06	3.27663e-07	3.55145e-05	1.76195e-05	2.00796e-05	7.98456e-06	1.231e-05	3.50842e-05	4.75866e-06	2.89057e-05	2.08421e-05	1.49487e-05	8.64965e-07	2.87244e-06	8.43704e-06	7.04972e-06
ID_126877	1.16171e-05	3.06259e-05	6.21317e-07	6.67943e-06	0	0	1.46738e-05	2.88656e-05	1.15222e-05	1.39842e-06	1.06017e-05	2.29415e-05	0	3.43158e-06	0	5.42446e-06	0	0	2.87907e-06	0
ID_126919	2.26099e-05	3.1025e-05	1.8091e-06	2.57422e-05	1.18055e-06	0	4.80433e-05	2.32474e-05	1.98174e-05	5.30514e-06	1.69356e-05	4.22079e-05	4.2328e-06	3.28314e-05	1.04056e-05	8.48922e-06	1.01756e-06	1.85155e-06	2.75648e-05	3.48695e-06
ID_127081	1.42299e-05	2.01629e-05	1.58243e-06	1.30451e-06	1.04374e-06	7.60925e-07	3.29453e-05	1.10261e-05	1.75887e-05	6.80071e-06	1.17698e-05	2.99029e-05	4.42656e-06	6.91663e-06	2.56525e-05	5.97417e-06	1.20811e-07	2.15624e-06	1.60509e-05	1.20102e-05
ID_127326	0	0	0	0	0	0	0	0	2.30906e-07	0	0	0	0	0	0	0	0	0	0	0
ID_127464	0	0	0	2.8056e-05	0	0	0	0	0	0	1.5635e-05	3.44994e-05	0	2.78432e-05	0	0	0	0	0	0
ID_127607	1.60839e-05	4.9423e-05	5.86431e-07	1.34888e-06	0	5.87209e-07	5.48475e-05	3.33849e-05	2.70903e-05	6.02155e-06	2.04965e-05	5.37043e-05	1.36899e-06	4.38393e-06	0	1.19124e-05	2.61423e-07	0	1.77806e-05	9.53175e-07
ID_127678	1.26981e-05	3.24318e-05	1.61461e-07	2.72276e-07	0	3.2282e-07	3.70297e-05	2.40409e-05	2.09257e-05	3.62574e-06	1.58133e-05	3.2147e-05	9.40762e-07	1.11279e-06	0	4.44571e-06	1.79249e-07	0	1.16823e-05	0
ID_127718	2.13689e-05	4.24329e-05	1.61197e-07	1.40058e-05	0	5.80668e-07	4.47414e-05	2.63919e-05	2.22218e-05	5.95745e-06	1.47471e-05	3.26666e-05	3.85775e-06	9.73579e-06	0	5.36978e-06	5.54919e-07	0	2.61947e-05	4.48748e-07
ID_127824	2.09279e-05	4.56623e-05	1.06592e-06	3.03217e-05	1.55797e-06	6.37698e-07	6.11081e-05	3.40626e-05	3.16759e-05	1.45367e-05	2.60694e-05	6.16917e-05	1.12324e-05	3.49255e-05	1.17759e-05	9.00404e-06	9.0509e-07	8.19841e-07	2.89106e-05	4.78024e-06
ID_127925	1.64588e-05	2.97312e-05	3.01129e-07	2.34731e-06	0	3.1506e-07	3.50956e-05	1.72269e-05	1.85601e-05	2.77549e-06	9.2495e-06	2.78197e-05	3.67259e-06	3.39018e-06	0	5.86051e-06	3.47189e-07	0	2.70644e-05	4.22265e-07
ID_128164	0	0	0	0	0	5.28488e-07	0	0	0	2.3274e-06	0	0	0	0	0	0	0	0	0	7.19667e-07
ID_128252	2.56034e-06	1.44481e-07	8.80431e-08	1.38105e-05	0	0	6.62804e-07	6.84449e-07	3.08869e-06	4.39247e-06	1.08477e-06	1.23042e-06	0	6.5841e-06	3.01046e-06	8.40692e-07	3.0431e-07	0	1.23055e-05	1.22693e-07
ID_128288	7.72486e-05	0.000191259	0	7.477e-05	0	0	0.000236517	5.70419e-05	8.18201e-05	4.13114e-05	0.000169661	0.000225626	0	0.000200845	1.68204e-05	8.59204e-05	0	0	0.000104949	0
ID_128322	2.4405e-05	4.34014e-05	4.93364e-07	2.86836e-05	7.9598e-07	3.72344e-07	5.94015e-05	1.6816e-05	2.63131e-05	5.85472e-06	1.13587e-05	3.05535e-05	7.94201e-06	4.70461e-05	7.01236e-06	1.36588e-05	2.34756e-06	3.12099e-07	2.24336e-05	1.66507e-06
ID_128495	6.97202e-06	2.40454e-05	1.28627e-07	3.43729e-06	0	6.48837e-08	1.68666e-05	1.94873e-05	9.1178e-06	3.05445e-06	4.79404e-06	1.05496e-05	1.88398e-06	1.13296e-06	0	1.76483e-06	3.62036e-07	0	6.11345e-06	2.65066e-07
ID_128607	2.74794e-08	6.74342e-07	0	0	0	0	8.62096e-08	1.23652e-06	0	0	0	2.26844e-06	0	4.97789e-06	0	0	0	0	3.02486e-07	0
ID_128818	0	0	0	3.2621e-05	0	0	0	0	0	0	4.39051e-06	1.25234e-05	0	2.7245e-05	0	0	0	0	0	0
ID_128837	0	0	0	0	0	0	0	0	1.89512e-06	0	0	0	0	0	0	0	0	0	0	0
ID_128874	4.96998e-06	4.52383e-06	5.13969e-07	2.37455e-05	1.09069e-06	0	4.14631e-06	2.50074e-06	5.05616e-06	5.63141e-06	4.24763e-06	1.05166e-05	7.80267e-06	2.34991e-05	1.68087e-05	0	5.58675e-07	1.28741e-06	4.99919e-06	2.78871e-06
ID_129169	0	2.10299e-06	0	1.42438e-05	0	0	1.85254e-05	6.74236e-06	4.37767e-06	0	7.78857e-06	2.3124e-05	0	6.33209e-06	0	0	0	0	1.51092e-06	0
ID_129280	0	2.70527e-07	0	1.77976e-07	0	0	0	0	1.41356e-07	1.11327e-06	7.98348e-08	0	0	0	1.24571e-06	2.43016e-06	2.99073e-07	0	0	1.3439e-06
ID_129413	1.03895e-05	0	0	0	0	0	0	0	0	5.72641e-06	7.00113e-07	0	0	0	0	0	0	0	0	0
ID_129541	0	0	6.75256e-07	1.29442e-07	3.37827e-06	3.47371e-07	0	0	5.82837e-07	1.52259e-06	5.08318e-07	0	0	0	5.83797e-06	0	5.95987e-07	2.2512e-06	0	8.45839e-06
ID_129552	0	2.31863e-07	0	2.16329e-07	0	1.50994e-06	0	0	2.16851e-07	0	0	0	0	1.10849e-07	0	0	1.96534e-06	0	0	0
ID_129651	0	0	0	1.16946e-07	0	0	6.10483e-07	0	0	0	0	0	0	0	0	0	0	0	2.51137e-08	0
ID_129677	0	0	3.97434e-07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ID_129723	0	0	0	0	0	0	0	0	6.59263e-06	1.25253e-05	0.00010899	0	0	0	0	0	0	0	0	9.40414e-06
ID_129803	0	0	0	1.29442e-07	0	0	0	0	0	0	0	1.41899e-07	0	1.4867e-06	0	0	0	0	0	0
ID_129900	0	0	0	0	0	0	1.69478e-07	0	0	0	0	1.65557e-07	0	2.41145e-07	0	0	0	0	0	0
ID_130051	4.21942e-07	0	0	8.56075e-08	0	0	0	6.18489e-08	0	0	0	0	0	0	0	0	7.6359e-07	1.33246e-06	1.02945e-07	1.34052e-06
ID_130338	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.14701e-07	0	0	0	0	0
ID_130499	0	1.68805e-07	2.08444e-06	0	0	0	3.31361e-07	0	1.5293e-07	0	0	0	0	0	0	0	8.80471e-07	0	1.71988e-07	1.0795e-06
ID_130537	0	0	0	2.47323e-07	0	0	0	4.41038e-07	4.93455e-06	0	2.45524e-06	0	0	8.4734e-07	0	0	0	0	6.03921e-06	0
ID_130644	0	0	0	0	0	0	0	0	0	3.45198e-06	0	0	0	0	0	0	3.43934e-07	0	0	0
ID_130793	0	0	0	0	0	0	0	0	0	2.42802e-06	0	0	0	0	0	0	0	0	0	0
ID_130878	0	4.49415e-07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ID_131149	0	0	0	0	0	0	0	0	0	3.74491e-07	0	0	0	0	0	0	0	0	0	0
ID_131177	0	0	0	0	0	0	0	0	0	1.67386e-06	0	0	0	0	0	0	0	0	0	0
ID_131411	7.06318e-08	0	0	0	0	0	0	0	0	5.71373e-08	0	0	0	0	0	9.42288e-07	0	0	0	0
ID_131472	0	4.20421e-07	0	0	0	0	0	0	0	0	6.95951e-07	0	0	0	0	0	0	0	0	0
ID_131545	0	0	0	0	0	0	0	0	0	0	2.66781e-07	0	0	0	0	0	0	0	0	0
ID_131683	0	0	0	0	0	0	0	0	0	0	0	1.71879e-07	0	8.67072e-07	0	0	0	0	8.38266e-08	0
ID_131700	0	1.66427e-06	0	0	0	0	0	0	2.49778e-08	0	8.72452e-08	7.13393e-08	0	2.22308e-08	0	0	0	0	0	0
ID_131728	0	9.17188e-08	0	0	0	0	0	0	0	8.4332e-07	2.43574e-07	0	0	0	0	0	0	0	0	0
ID_131896	0	7.87723e-07	0	0	0	0	8.06525e-08	2.59464e-07	4.05369e-07	0	1.53176e-07	3.55877e-07	0	0	0	0	0	1.2676e-06	0	1.3729e-06
ID_131992	4.85209e-07	6.32403e-07	0	2.20578e-07	0	1.14168e-07	5.15549e-06	2.69185e-06	1.95531e-06	7.73453e-07	5.98913e-06	1.29836e-05	3.30201e-06	3.09781e-07	0	2.08804e-06	1.27089e-07	0	1.30309e-06	9.18197e-07
ID_132045	0	0	0	0	0	0	0	0	0	0	4.04725e-08	0	0	0	0	0	0	3.12099e-07	0	0
ID_132110	0	0	0	0	0	0	0	0	0	0	0	0	0	1.65407e-07	0	0	0	0	0	0
